emaFast,emaSlow,stLen,stMult,stRsiLen,volLen,volMult,minScore,minBars,2024_n,2024_wr,2024_pnl,2024_pf,2024_avgW,2024_avgL,2024_maxDD,2024_score,2025_n,2025_wr,2025_pnl,2025_pf,2025_avgW,2025_avgL,2025_maxDD,2025_score,2026_n,2026_wr,2026_pnl,2026_pf,2026_avgW,2026_avgL,2026_maxDD,2026_score,total_score,total_pnl
13,21,14,3.0,14,14,1.2,6,5,108,52.8,-4.23,0.97,2.145,-2.481,-28.36,-0.2127,79,59.5,9.79,1.11,2.068,-2.732,-25.04,0.6666,29,51.7,-2.21,0.93,1.913,-2.207,-12.03,-0.2384,0.21549999999999997,3.3499999999999988
9,34,14,3.0,14,20,1.2,4,3,722,55.8,28.89,1.04,2.056,-2.507,-92.41,0.4993,709,51.8,-146.86,0.84,2.17,-2.758,-188.22,-0.9945,334,55.4,12.38,1.04,1.873,-2.243,-27.3,0.7052,0.21000000000000002,-105.59000000000002
9,21,14,2.0,10,14,1.2,5,5,480,56.0,18.05,1.03,2.037,-2.511,-62.13,0.4614,457,52.5,-122.61,0.79,1.947,-2.719,-159.76,-0.9215,211,55.5,9.73,1.05,1.853,-2.203,-22.76,0.6667,0.20659999999999995,-94.83
13,21,7,2.0,10,14,1.2,6,5,103,54.4,8.02,1.07,2.257,-2.518,-28.3,0.4514,71,57.7,2.37,1.03,2.028,-2.693,-19.37,0.1885,36,50.0,-8.37,0.79,1.739,-2.204,-20.79,-0.4545,0.1854,2.0200000000000014
9,34,10,3.0,14,20,1.2,6,5,110,56.4,5.63,1.05,2.028,-2.502,-26.37,0.3366,74,56.8,5.31,1.06,2.2,-2.722,-28.08,0.304,31,48.4,-6.4,0.82,1.928,-2.207,-16.06,-0.4557,0.18490000000000006,4.539999999999999
9,21,10,2.0,10,20,1.2,6,5,103,56.3,2.62,1.02,2.016,-2.54,-20.89,0.1911,77,57.1,8.45,1.09,2.236,-2.726,-26.49,0.5284,34,50.0,-9.33,0.75,1.646,-2.195,-18.57,-0.5364,0.18310000000000004,1.7400000000000002
13,34,7,2.0,10,14,1.2,6,5,99,53.5,4.68,1.04,2.273,-2.517,-28.3,0.2552,66,57.6,4.94,1.07,2.122,-2.704,-17.96,0.4375,36,47.2,-11.72,0.72,1.791,-2.219,-23.29,-0.513,0.17969999999999997,-2.0999999999999996
13,34,7,3.0,14,20,1.2,6,5,108,56.5,5.92,1.05,2.038,-2.519,-32.6,0.2894,80,56.2,4.71,1.05,2.206,-2.701,-34.84,0.2155,30,50.0,-4.31,0.87,1.928,-2.215,-16.06,-0.3302,0.17470000000000002,6.319999999999999
9,34,14,2.0,10,20,1.2,5,3,507,56.0,24.99,1.04,2.051,-2.499,-57.98,0.6908,457,54.0,-66.31,0.88,2.062,-2.741,-107.97,-0.8294,223,56.1,7.6,1.03,1.815,-2.238,-39.49,0.3032,0.16459999999999997,-33.720000000000006
9,34,14,3.0,14,14,1.2,6,3,114,51.8,-5.58,0.96,2.219,-2.482,-31.36,-0.2508,82,59.8,11.89,1.13,2.087,-2.738,-23.5,0.8775,31,48.4,-6.81,0.81,1.913,-2.219,-16.64,-0.463,0.1636999999999999,-0.4999999999999991
9,21,14,2.0,10,20,1.5,4,5,634,57.6,51.02,1.08,2.003,-2.528,-48.72,1.7382,623,53.3,-132.86,0.84,2.048,-2.793,-153.63,-1.1018,312,53.5,-19.17,0.94,1.806,-2.212,-57.34,-0.4742,0.16220000000000007,-101.01
13,21,14,3.0,14,20,1.5,4,3,713,55.5,15.36,1.02,2.046,-2.507,-90.12,0.2673,701,52.6,-135.96,0.85,2.118,-2.764,-182.45,-0.9636,325,56.0,18.02,1.06,1.878,-2.264,-33.59,0.8582,0.16189999999999993,-102.58000000000001
9,21,7,3.0,14,14,1.5,4,3,725,56.8,38.48,1.05,2.001,-2.511,-69.28,0.9008,713,51.6,-171.62,0.82,2.119,-2.758,-195.5,-1.0853,333,55.9,8.95,1.03,1.827,-2.251,-41.4,0.3379,0.1534000000000001,-124.19000000000001
13,21,7,2.0,14,14,1.2,4,5,630,56.7,43.83,1.06,2.049,-2.519,-59.49,1.2076,623,51.8,-153.55,0.81,2.085,-2.757,-167.82,-1.1247,304,55.3,1.91,1.01,1.816,-2.229,-41.32,0.0705,0.15339999999999998,-107.81000000000002
9,21,10,2.0,10,14,1.2,6,5,106,54.7,6.1,1.05,2.175,-2.501,-28.3,0.3387,77,57.1,3.74,1.04,2.097,-2.683,-22.06,0.2655,36,50.0,-8.37,0.79,1.739,-2.204,-20.79,-0.4545,0.14970000000000006,1.4700000000000006
13,21,10,2.0,10,20,1.2,4,5,631,57.1,51.24,1.07,2.042,-2.524,-59.64,1.4265,628,51.8,-171.02,0.8,2.058,-2.772,-186.52,-1.1022,312,54.8,-5.13,0.98,1.796,-2.215,-43.61,-0.1751,0.14920000000000003,-124.91
13,34,14,3.0,14,14,1.5,6,3,94,54.3,4.46,1.04,2.162,-2.461,-34.56,0.2017,67,56.7,6.04,1.08,2.216,-2.695,-29.65,0.3326,23,47.8,-6.74,0.75,1.825,-2.235,-18.35,-0.3856,0.1487,3.76
9,34,7,2.0,14,20,1.5,6,3,81,55.6,6.28,1.07,2.159,-2.524,-24.16,0.4153,54,55.6,2.08,1.03,2.255,-2.732,-21.56,0.1482,20,45.0,-8.11,0.67,1.799,-2.209,-17.24,-0.4295,0.134,0.25
9,21,14,2.0,10,14,1.5,6,3,84,57.1,8.35,1.09,2.054,-2.507,-27.83,0.4971,66,54.5,1.82,1.02,2.257,-2.648,-27.15,0.1022,30,50.0,-6.5,0.8,1.749,-2.183,-15.74,-0.4668,0.13249999999999995,3.67
13,34,10,2.0,10,14,1.2,6,3,105,53.3,1.09,1.01,2.207,-2.501,-30.61,0.0534,70,57.1,6.8,1.08,2.198,-2.703,-18.86,0.5833,36,47.2,-11.72,0.72,1.791,-2.219,-23.29,-0.513,0.12370000000000003,-3.830000000000001
13,21,10,2.0,10,14,1.5,5,5,453,53.0,-40.83,0.92,2.044,-2.495,-97.29,-0.5867,419,53.7,-67.04,0.87,2.04,-2.711,-122.67,-0.727,195,56.9,18.62,1.1,1.826,-2.192,-21.42,1.4351,0.12140000000000017,-89.25
13,21,7,3.0,10,20,1.5,5,3,484,56.2,18.18,1.03,2.036,-2.526,-61.25,0.4718,429,50.8,-102.3,0.82,2.153,-2.709,-127.48,-0.9859,216,56.5,13.51,1.07,1.805,-2.199,-34.59,0.6327,0.11860000000000004,-70.61
9,34,7,3.0,10,20,1.5,4,3,719,54.5,-19.72,0.98,2.036,-2.501,-101.57,-0.2899,700,51.9,-142.98,0.85,2.172,-2.764,-183.61,-0.9955,332,56.6,26.3,1.08,1.849,-2.232,-30.78,1.4025,0.11709999999999998,-136.39999999999998
13,34,10,2.0,10,20,1.2,6,3,101,55.4,0.33,1.0,2.043,-2.535,-23.2,0.0216,71,56.3,9.05,1.11,2.341,-2.729,-23.27,0.6456,34,47.1,-12.68,0.68,1.696,-2.212,-21.92,-0.5545,0.11269999999999991,-3.299999999999999
9,34,7,3.0,10,14,1.5,4,5,627,56.3,11.56,1.02,1.995,-2.528,-83.08,0.2186,619,51.5,-163.76,0.8,2.072,-2.749,-182.34,-1.0848,285,57.5,22.97,1.09,1.771,-2.21,-39.22,0.9771,0.1109,-129.23
9,34,7,2.0,10,14,1.5,4,5,622,56.3,32.96,1.05,2.057,-2.526,-68.36,0.7782,615,54.3,-74.01,0.9,2.109,-2.77,-114.95,-0.8913,302,56.0,5.73,1.02,1.793,-2.235,-40.4,0.22,0.10690000000000002,-35.32000000000001
9,34,10,3.0,10,14,1.5,5,3,485,54.2,-0.96,1.0,2.109,-2.503,-89.0,-0.0164,439,51.3,-96.93,0.83,2.156,-2.72,-125.96,-0.9624,215,57.7,16.27,1.08,1.758,-2.216,-24.55,1.0856,0.1067999999999999,-81.62
9,21,10,3.0,14,20,1.2,6,3,109,55.0,-7.45,0.94,1.915,-2.497,-30.73,-0.3419,70,57.1,11.94,1.15,2.329,-2.707,-22.68,0.9089,31,48.4,-6.58,0.81,1.928,-2.218,-16.24,-0.4614,0.10560000000000008,-2.0900000000000007
9,21,14,2.0,14,20,1.5,6,3,88,55.7,1.41,1.01,2.011,-2.491,-25.15,0.0852,61,55.7,6.5,1.09,2.344,-2.711,-23.58,0.4485,21,47.6,-7.18,0.71,1.727,-2.222,-16.31,-0.4324,0.10130000000000006,0.7300000000000004
13,34,7,2.0,10,20,1.2,6,5,97,54.6,-0.49,1.0,2.099,-2.54,-21.68,-0.0332,68,57.4,8.56,1.11,2.25,-2.731,-20.74,0.6868,34,47.1,-12.68,0.68,1.696,-2.212,-21.92,-0.5545,0.09909999999999997,-4.609999999999999
9,21,10,2.0,10,14,1.5,6,5,82,57.3,9.81,1.11,2.079,-2.512,-27.83,0.5949,66,54.5,-1.63,0.98,2.159,-2.645,-25.58,-0.0927,29,51.7,-4.8,0.85,1.749,-2.217,-14.26,-0.4033,0.09889999999999999,3.38
13,21,7,3.0,14,14,1.5,5,5,451,56.3,21.42,1.04,2.015,-2.49,-59.6,0.5768,404,51.2,-99.66,0.81,2.091,-2.703,-128.87,-0.9434,199,55.3,8.92,1.05,1.857,-2.195,-30.81,0.4555,0.08889999999999998,-69.32
13,34,7,2.0,10,14,1.5,6,3,78,56.4,8.84,1.1,2.141,-2.511,-28.78,0.5122,58,55.2,0.8,1.01,2.196,-2.672,-21.34,0.0559,30,50.0,-7.29,0.78,1.749,-2.235,-16.75,-0.482,0.08609999999999995,2.3500000000000005
13,21,7,3.0,10,14,1.5,5,3,492,55.3,20.09,1.04,2.108,-2.514,-80.52,0.3966,439,49.9,-118.8,0.8,2.183,-2.713,-140.83,-1.0056,218,56.9,12.55,1.06,1.777,-2.211,-29.1,0.6935,0.08450000000000002,-86.16
9,34,7,3.0,10,14,1.5,5,3,484,54.5,1.53,1.0,2.097,-2.509,-81.88,0.0286,441,50.6,-113.21,0.81,2.155,-2.724,-135.41,-1.0114,217,57.6,17.28,1.08,1.767,-2.213,-26.74,1.065,0.08219999999999983,-94.39999999999999
9,21,14,2.0,14,14,1.2,4,5,634,56.9,41.67,1.06,2.029,-2.531,-52.38,1.2988,635,52.3,-153.62,0.82,2.069,-2.774,-171.29,-1.1096,310,54.2,-3.69,0.99,1.857,-2.223,-47.81,-0.1151,0.07410000000000004,-115.64
9,34,10,3.0,10,14,1.5,4,5,623,56.2,8.45,1.01,1.998,-2.531,-71.72,0.1838,619,51.7,-155.65,0.81,2.084,-2.751,-176.87,-1.0763,284,57.7,22.68,1.09,1.754,-2.208,-39.22,0.9655,0.07299999999999995,-124.52000000000001
9,21,10,2.0,10,14,1.5,4,5,631,57.5,45.72,1.07,1.991,-2.527,-52.5,1.4372,625,53.3,-112.97,0.86,2.104,-2.786,-127.94,-1.1564,309,54.4,-7.61,0.98,1.825,-2.228,-52.55,-0.214,0.06679999999999994,-74.86
9,21,7,3.0,14,20,1.2,5,3,524,55.9,15.12,1.03,2.042,-2.525,-35.99,0.6537,452,49.3,-134.34,0.78,2.177,-2.707,-154.24,-1.0122,234,56.0,8.96,1.04,1.803,-2.206,-33.8,0.4174,0.05889999999999995,-110.25999999999999
13,21,14,2.0,14,14,1.5,5,5,449,55.2,9.84,1.02,2.05,-2.481,-67.0,0.2291,406,54.4,-40.88,0.92,2.074,-2.699,-111.44,-0.5155,194,55.2,5.61,1.03,1.861,-2.224,-25.12,0.3431,0.05670000000000003,-25.430000000000003
13,34,7,2.0,14,14,1.2,4,5,626,55.8,25.77,1.04,2.08,-2.527,-80.98,0.5076,609,52.4,-144.1,0.82,2.054,-2.757,-154.74,-1.1558,296,56.8,17.59,1.06,1.81,-2.238,-40.8,0.7003,0.052100000000000146,-100.74
13,21,10,2.0,10,14,1.2,6,3,109,54.1,4.43,1.04,2.195,-2.502,-30.61,0.2239,75,57.3,4.22,1.05,2.103,-2.693,-23.67,0.2826,36,50.0,-8.37,0.79,1.739,-2.204,-20.79,-0.4545,0.051999999999999935,0.27999999999999936
9,21,7,2.0,14,14,1.5,5,3,500,56.6,34.09,1.06,2.045,-2.509,-51.91,1.0721,438,53.0,-65.11,0.88,2.142,-2.729,-110.48,-0.79,217,55.3,-6.19,0.97,1.767,-2.25,-38.8,-0.2347,0.047400000000000025,-37.209999999999994
13,34,14,3.0,14,14,1.5,6,5,91,54.9,5.31,1.05,2.124,-2.46,-32.06,0.2621,66,56.1,2.17,1.03,2.171,-2.695,-33.52,0.1009,22,50.0,-4.35,0.82,1.825,-2.22,-15.95,-0.3162,0.04680000000000001,3.13
9,21,10,2.0,10,14,1.5,6,3,83,57.8,10.98,1.12,2.06,-2.512,-27.83,0.676,67,53.7,-4.61,0.94,2.159,-2.656,-28.56,-0.2265,29,51.7,-4.8,0.85,1.749,-2.217,-14.26,-0.4033,0.04620000000000002,1.5700000000000003
9,21,10,3.0,14,20,1.2,5,3,522,55.7,11.7,1.02,2.044,-2.524,-35.14,0.5143,456,49.6,-131.26,0.79,2.176,-2.709,-157.9,-0.9751,232,56.5,10.53,1.05,1.786,-2.212,-33.8,0.4959,0.03510000000000002,-109.02999999999999
13,34,7,2.0,10,20,1.5,4,5,620,55.3,20.3,1.03,2.091,-2.516,-85.24,0.3764,604,53.3,-123.31,0.84,2.033,-2.759,-140.8,-1.1219,295,56.9,16.95,1.06,1.78,-2.221,-35.41,0.7743,0.02880000000000016,-86.06
9,34,14,2.0,10,14,1.5,5,3,488,53.9,-17.43,0.97,2.072,-2.5,-96.0,-0.2679,442,53.4,-62.39,0.89,2.117,-2.728,-122.68,-0.6879,208,57.2,17.06,1.09,1.822,-2.245,-28.84,0.9754,0.019600000000000062,-62.75999999999999
13,34,14,2.0,14,20,1.2,6,3,111,55.0,-5.57,0.96,1.974,-2.52,-29.72,-0.2684,72,56.9,13.09,1.16,2.378,-2.723,-29.06,0.7897,28,46.4,-8.49,0.75,1.936,-2.244,-17.48,-0.5031,0.018199999999999883,-0.9700000000000006
9,34,10,3.0,14,20,1.2,4,3,722,55.7,17.02,1.02,2.036,-2.505,-96.46,0.2777,709,51.9,-142.66,0.85,2.167,-2.757,-177.01,-1.0326,333,55.3,12.29,1.04,1.879,-2.237,-24.62,0.7722,0.017300000000000093,-113.35
9,34,7,2.0,14,20,1.2,4,5,631,56.9,54.47,1.08,2.065,-2.525,-58.31,1.5554,608,52.5,-119.63,0.85,2.128,-2.762,-138.24,-1.1136,311,54.3,-17.22,0.95,1.765,-2.222,-57.81,-0.4273,0.014499999999999957,-82.38
13,34,10,3.0,14,20,1.2,4,3,722,56.5,30.47,1.04,2.008,-2.512,-84.77,0.5775,702,51.6,-148.97,0.84,2.174,-2.753,-165.55,-1.1399,335,55.2,10.15,1.03,1.871,-2.24,-27.55,0.5685,0.006100000000000105,-108.35
9,21,10,3.0,14,20,1.2,6,5,107,56.1,-2.71,0.98,1.915,-2.502,-30.05,-0.1329,69,56.5,8.07,1.1,2.289,-2.707,-26.54,0.5044,30,50.0,-4.19,0.87,1.928,-2.207,-13.85,-0.3695,0.0019999999999999463,1.17
9,21,10,2.0,10,20,1.5,5,3,507,54.6,-11.14,0.98,2.051,-2.518,-74.98,-0.2224,447,54.1,-58.22,0.9,2.074,-2.732,-112.29,-0.7098,221,57.0,17.37,1.08,1.805,-2.211,-30.77,0.9292,-0.0029999999999998916,-51.989999999999995
13,34,10,3.0,14,14,1.5,6,3,94,54.3,4.46,1.04,2.162,-2.461,-34.56,0.2017,68,55.9,3.37,1.04,2.216,-2.694,-29.65,0.1787,23,47.8,-6.74,0.75,1.825,-2.235,-18.35,-0.3856,-0.005200000000000038,1.0899999999999999
9,34,14,3.0,10,20,1.5,4,3,712,54.6,-0.96,1.0,2.078,-2.506,-92.32,-0.0159,701,52.2,-132.15,0.86,2.172,-2.768,-183.46,-0.935,332,56.3,20.23,1.06,1.841,-2.235,-34.73,0.9403,-0.010600000000000054,-112.88000000000001
9,34,7,2.0,14,20,1.2,5,3,503,55.1,-4.5,0.99,2.032,-2.511,-63.8,-0.1068,439,53.3,-66.33,0.88,2.102,-2.723,-115.06,-0.7721,216,57.4,15.14,1.07,1.797,-2.257,-28.64,0.8629,-0.016000000000000014,-55.69
13,21,7,2.0,10,14,1.5,6,5,80,56.2,10.05,1.11,2.177,-2.512,-28.78,0.5874,60,55.0,-3.33,0.95,2.068,-2.651,-23.45,-0.2011,29,51.7,-4.8,0.85,1.749,-2.217,-14.26,-0.4033,-0.01699999999999996,1.9200000000000008
9,21,14,2.0,10,14,1.5,4,5,631,57.5,45.72,1.07,1.992,-2.527,-52.32,1.4417,625,53.8,-103.45,0.87,2.094,-2.792,-118.14,-1.1639,310,53.9,-11.86,0.96,1.832,-2.223,-57.59,-0.2999,-0.022099999999999953,-69.59
9,21,10,2.0,14,14,1.2,4,5,633,56.7,42.2,1.06,2.048,-2.53,-52.56,1.31,635,52.1,-154.53,0.82,2.079,-2.772,-179.46,-1.0638,310,53.9,-10.15,0.97,1.846,-2.227,-54.14,-0.2742,-0.028000000000000025,-122.48
13,34,14,3.0,14,14,1.2,4,3,722,56.6,52.54,1.07,2.055,-2.517,-81.06,1.0698,704,51.6,-157.77,0.83,2.155,-2.756,-178.27,-1.1099,338,55.0,0.06,1.0,1.837,-2.248,-40.58,0.0022,-0.037900000000000024,-105.17000000000002
13,34,7,3.0,14,14,1.2,6,5,110,53.6,0.23,1.0,2.166,-2.502,-30.59,0.0114,87,57.5,3.68,1.04,2.08,-2.712,-34.87,0.1677,29,51.7,-2.33,0.92,1.913,-2.216,-14.03,-0.2178,-0.03870000000000001,1.58
9,34,7,2.0,10,20,1.2,4,5,629,56.6,45.9,1.07,2.068,-2.528,-67.95,1.1119,616,53.2,-107.45,0.87,2.108,-2.774,-134.76,-1.0497,313,55.6,-3.06,0.99,1.758,-2.223,-45.21,-0.1019,-0.03969999999999997,-64.61
9,34,14,2.0,14,14,1.2,5,3,517,54.7,-14.69,0.97,2.009,-2.493,-86.81,-0.2523,458,52.4,-92.08,0.84,2.085,-2.718,-159.07,-0.7404,225,56.4,13.7,1.06,1.844,-2.25,-22.92,0.9517,-0.040999999999999925,-93.07
9,34,10,3.0,10,20,1.5,5,3,480,55.4,6.06,1.01,2.047,-2.516,-70.56,0.1331,431,51.7,-88.23,0.84,2.142,-2.721,-120.42,-0.9307,212,57.1,14.11,1.07,1.775,-2.206,-30.51,0.7528,-0.04479999999999995,-68.06
13,21,7,2.0,10,14,1.5,6,3,81,56.8,11.21,1.13,2.155,-2.512,-28.78,0.6658,61,54.1,-6.31,0.92,2.068,-2.663,-26.44,-0.3246,29,51.7,-4.8,0.85,1.749,-2.217,-14.26,-0.4033,-0.062100000000000044,0.10000000000000142
13,21,7,2.0,14,20,1.5,6,5,81,55.6,3.13,1.03,2.091,-2.527,-23.1,0.2092,55,54.5,-0.66,0.99,2.255,-2.733,-23.33,-0.0415,19,52.6,-2.15,0.89,1.727,-2.157,-11.69,-0.2299,-0.062200000000000005,0.31999999999999984
13,21,10,3.0,14,14,1.2,6,3,111,51.4,-14.49,0.89,2.097,-2.481,-36.18,-0.5259,81,59.3,10.99,1.12,2.106,-2.73,-22.31,0.8426,30,50.0,-4.6,0.86,1.913,-2.219,-14.43,-0.3853,-0.0686,-8.1
9,21,14,3.0,14,14,1.2,6,5,107,53.3,-3.93,0.97,2.107,-2.48,-25.86,-0.2173,76,57.9,6.25,1.07,2.129,-2.732,-26.78,0.3808,29,51.7,-2.21,0.93,1.913,-2.207,-12.03,-0.2384,-0.07489999999999997,0.10999999999999988
13,34,10,3.0,14,14,1.5,6,5,91,54.9,5.31,1.05,2.124,-2.46,-32.06,0.2621,67,55.2,-0.49,0.99,2.171,-2.694,-33.52,-0.0221,22,50.0,-4.35,0.82,1.825,-2.22,-15.95,-0.3162,-0.07619999999999999,0.46999999999999975
9,34,7,3.0,10,20,1.5,5,3,477,55.6,6.12,1.01,2.042,-2.523,-65.86,0.144,432,51.2,-101.48,0.82,2.141,-2.723,-126.83,-0.988,214,57.0,15.17,1.07,1.785,-2.203,-32.65,0.761,-0.08299999999999996,-80.19
13,34,7,3.0,14,14,1.2,6,3,114,52.6,-3.35,0.98,2.198,-2.505,-35.83,-0.1353,88,58.0,7.55,1.08,2.115,-2.712,-31.0,0.4007,30,50.0,-4.73,0.86,1.913,-2.228,-16.43,-0.3493,-0.08390000000000003,-0.5300000000000011
13,21,10,3.0,14,14,1.2,6,5,108,52.8,-7.01,0.94,2.097,-2.481,-31.14,-0.3148,80,58.8,7.12,1.08,2.068,-2.73,-25.04,0.4686,29,51.7,-2.21,0.93,1.913,-2.207,-12.03,-0.2384,-0.08460000000000001,-2.0999999999999996
13,21,10,2.0,10,20,1.5,5,3,496,54.0,-26.86,0.95,2.042,-2.518,-82.61,-0.4717,436,55.0,-30.37,0.94,2.102,-2.729,-93.55,-0.4697,217,56.7,17.19,1.08,1.829,-2.21,-33.52,0.845,-0.09640000000000004,-40.040000000000006
9,34,7,2.0,10,20,1.2,6,5,97,54.6,-0.49,1.0,2.099,-2.54,-21.68,-0.0332,68,57.4,5.74,1.07,2.166,-2.716,-18.63,0.4937,35,48.6,-11.82,0.7,1.646,-2.212,-21.06,-0.5597,-0.09919999999999995,-6.57
13,21,7,2.0,14,20,1.5,6,3,83,55.4,4.57,1.05,2.13,-2.525,-23.1,0.3093,55,54.5,-0.66,0.99,2.255,-2.733,-23.33,-0.0415,20,50.0,-4.54,0.79,1.727,-2.181,-13.67,-0.3676,-0.09979999999999994,-0.6299999999999999
9,34,10,2.0,10,20,1.2,6,3,101,55.4,0.33,1.0,2.043,-2.535,-23.2,0.0216,71,56.3,6.23,1.07,2.259,-2.714,-23.01,0.4357,35,48.6,-11.82,0.7,1.646,-2.212,-21.06,-0.5597,-0.10239999999999999,-5.26
9,21,14,2.0,10,20,1.2,6,3,106,55.7,-1.15,0.99,1.997,-2.531,-23.2,-0.0733,78,56.4,9.49,1.1,2.317,-2.72,-30.47,0.52,34,47.1,-11.93,0.69,1.694,-2.168,-21.17,-0.5494,-0.10270000000000001,-3.59
13,21,7,2.0,14,20,1.5,5,3,476,54.6,-18.26,0.97,2.023,-2.52,-69.76,-0.3855,425,53.4,-54.99,0.9,2.125,-2.714,-111.65,-0.6723,205,57.1,16.28,1.08,1.83,-2.248,-28.15,0.9494,-0.10840000000000005,-56.97
9,34,7,3.0,14,20,1.2,6,3,110,55.5,-2.12,0.98,1.987,-2.517,-35.11,-0.0896,80,56.2,6.37,1.07,2.246,-2.705,-26.0,0.3936,31,48.4,-6.71,0.81,1.928,-2.226,-18.45,-0.4154,-0.1114,-2.46
13,21,10,3.0,14,14,1.2,5,3,530,55.8,21.33,1.04,2.051,-2.503,-76.13,0.4468,463,49.5,-136.54,0.78,2.16,-2.698,-160.52,-0.9902,235,57.0,9.48,1.04,1.748,-2.226,-34.92,0.4318,-0.11159999999999998,-105.72999999999999
9,21,10,2.0,14,20,1.5,4,5,632,56.6,41.79,1.06,2.046,-2.521,-52.64,1.2942,623,52.3,-139.34,0.83,2.1,-2.774,-162.26,-1.0802,311,54.0,-10.46,0.97,1.827,-2.219,-46.26,-0.3297,-0.11570000000000003,-108.01000000000002
9,34,14,3.0,14,14,1.5,6,5,90,55.6,8.41,1.09,2.13,-2.452,-29.25,0.4698,64,54.7,-3.65,0.95,2.137,-2.705,-31.09,-0.1676,23,47.8,-6.43,0.76,1.825,-2.209,-15.95,-0.4247,-0.1225,-1.67
13,21,10,2.0,14,14,1.2,5,3,528,54.7,-11.63,0.98,2.036,-2.51,-74.17,-0.2348,464,52.8,-78.49,0.87,2.106,-2.714,-146.77,-0.7044,229,56.8,14.24,1.06,1.823,-2.25,-28.34,0.8098,-0.12940000000000007,-75.88
13,21,10,3.0,14,20,1.5,4,3,715,55.4,7.18,1.01,2.036,-2.506,-93.21,0.1194,703,52.9,-127.5,0.86,2.112,-2.759,-170.31,-0.9792,323,55.7,14.05,1.04,1.877,-2.265,-30.42,0.7263,-0.13349999999999995,-106.27
13,34,7,2.0,14,14,1.5,4,5,624,55.8,20.96,1.03,2.054,-2.514,-86.67,0.3836,597,53.1,-109.98,0.86,2.085,-2.753,-117.64,-1.2168,293,56.7,17.55,1.06,1.82,-2.24,-40.82,0.6981,-0.1351000000000001,-71.47000000000001
9,34,10,3.0,14,14,1.2,6,5,110,53.6,1.62,1.01,2.172,-2.481,-26.6,0.0912,83,57.8,2.72,1.03,2.05,-2.733,-30.0,0.1426,30,50.0,-4.42,0.87,1.913,-2.207,-14.24,-0.3766,-0.14279999999999998,-0.08000000000000007
13,34,7,3.0,10,20,1.5,4,3,719,54.8,-24.19,0.97,2.004,-2.504,-123.33,-0.2923,691,51.5,-144.16,0.84,2.18,-2.748,-159.26,-1.1495,330,56.1,23.16,1.07,1.875,-2.232,-28.83,1.2987,-0.1431,-145.19
13,34,10,2.0,10,20,1.2,4,5,631,55.2,19.1,1.03,2.103,-2.518,-100.01,0.3012,612,52.5,-139.43,0.83,2.067,-2.759,-156.11,-1.118,301,56.5,13.14,1.04,1.796,-2.231,-31.28,0.6653,-0.15150000000000008,-107.19000000000001
9,21,14,3.0,14,14,1.2,6,3,110,51.8,-11.41,0.91,2.107,-2.481,-30.9,-0.4958,77,58.4,10.12,1.12,2.167,-2.732,-23.59,0.7273,30,50.0,-4.6,0.86,1.913,-2.219,-14.43,-0.3853,-0.15380000000000005,-5.890000000000001
9,21,7,3.0,14,14,1.5,5,3,493,56.6,36.13,1.07,2.059,-2.516,-48.34,1.2237,438,49.8,-119.99,0.8,2.183,-2.709,-141.5,-1.0072,227,53.7,-11.06,0.95,1.817,-2.217,-42.75,-0.3703,-0.1538000000000001,-94.91999999999999
13,21,10,2.0,10,14,1.5,5,3,500,53.8,-21.58,0.96,2.077,-2.512,-93.14,-0.3395,448,53.8,-51.97,0.91,2.124,-2.724,-114.02,-0.6309,213,56.8,14.47,1.07,1.812,-2.226,-28.89,0.8128,-0.15760000000000007,-59.08
13,21,7,2.0,10,20,1.2,5,3,519,55.1,2.2,1.0,2.062,-2.521,-70.39,0.048,455,53.6,-68.06,0.88,2.082,-2.73,-104.09,-0.8774,228,57.0,14.68,1.07,1.79,-2.224,-36.22,0.661,-0.16839999999999988,-51.18
9,34,7,2.0,10,14,1.5,6,5,77,55.8,7.67,1.09,2.163,-2.511,-28.78,0.4373,58,55.2,-1.82,0.97,2.094,-2.648,-20.71,-0.1268,30,50.0,-7.29,0.78,1.749,-2.235,-16.75,-0.482,-0.17149999999999999,-1.4400000000000004
9,21,14,2.0,10,20,1.5,5,5,454,55.1,-6.37,0.99,2.024,-2.511,-64.78,-0.1482,411,55.5,-45.06,0.91,1.981,-2.715,-98.99,-0.6371,199,55.8,10.28,1.05,1.836,-2.199,-26.63,0.61,-0.1753,-41.15
9,34,10,3.0,10,20,1.5,4,3,716,54.7,-5.53,0.99,2.055,-2.504,-89.05,-0.0944,705,52.1,-137.98,0.85,2.169,-2.763,-181.25,-0.9811,332,56.0,17.92,1.06,1.846,-2.229,-31.83,0.8988,-0.17669999999999986,-125.58999999999999
13,34,10,3.0,14,14,1.5,4,3,720,55.8,13.91,1.02,2.017,-2.506,-97.99,0.2228,694,51.6,-147.2,0.84,2.166,-2.745,-168.03,-1.1094,332,56.0,11.13,1.03,1.816,-2.237,-24.52,0.7034,-0.18319999999999992,-122.16
13,34,14,2.0,14,14,1.5,6,3,90,54.4,0.67,1.01,2.064,-2.451,-30.27,0.0334,67,55.2,3.1,1.04,2.274,-2.701,-34.24,0.1419,21,47.6,-5.67,0.77,1.918,-2.259,-16.49,-0.3694,-0.1941,-1.9
